,Script_Index,Phrase,Tokens,Nbr_tokens,Type_voix,Genre,Script_Original
51,38,C'est votre voiture ?,"['ce', 'être', 'votre', 'voiture']",4,Acteur,Femme,"La femme (1) : "" C'est votre voiture ?
 L'homme (2) : "" Oui !
 (1) ... On peut dire que vous avez une chance extraordinaire.
 (2) ... Ah oui ! Une chance incroyable !
 (2) ... Elle est complètement foutue !
 (1) ... Mais quand on voit ça, c'est surtout vous qui avez eu de la chance !
 (2) ... Ah oui, oui ! Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci, merci !
 Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C3 vitamine climatisée est à seulement 9 990 euros. Portes ouvertes ce week-end. """
52,38,Oui !,['oui'],1,Acteur,Homme,"La femme (1) : "" C'est votre voiture ?
 L'homme (2) : "" Oui !
 (1) ... On peut dire que vous avez une chance extraordinaire.
 (2) ... Ah oui ! Une chance incroyable !
 (2) ... Elle est complètement foutue !
 (1) ... Mais quand on voit ça, c'est surtout vous qui avez eu de la chance !
 (2) ... Ah oui, oui ! Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci, merci !
 Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C3 vitamine climatisée est à seulement 9 990 euros. Portes ouvertes ce week-end. """
53,39,C'est votre voiture ?,"['ce', 'être', 'votre', 'voiture']",4,Acteur,Femme,"La femme (1) : "" C'est votre voiture ?
 L'homme (2) : "" Oui !
 (1) ... On peut dire que vous avez une chance extraordinaire.
 (2) ... Ah oui ! Une chance incroyable !
 (2) ... Elle est complètement foutue !
 (1) ... Mais quand on voit ça, c'est surtout vous qui avez eu de la chance !
 (2) ... Ah oui, oui ! Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci !
 Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C1 vitamine climatisé est à seulement 7 790 euros. Portes ouvertes ce week-end. """
54,39,Oui !,['oui'],1,Acteur,Homme,"La femme (1) : "" C'est votre voiture ?
 L'homme (2) : "" Oui !
 (1) ... On peut dire que vous avez une chance extraordinaire.
 (2) ... Ah oui ! Une chance incroyable !
 (2) ... Elle est complètement foutue !
 (1) ... Mais quand on voit ça, c'est surtout vous qui avez eu de la chance !
 (2) ... Ah oui, oui ! Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci !
 Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C1 vitamine climatisé est à seulement 7 790 euros. Portes ouvertes ce week-end. """
55,40,On peut dire que vous avez une chance extraordinaire.,"['on', 'pouvoir', 'dire', 'que', 'vous', 'avoir', 'un', 'chance', 'extraordinaire']",9,Acteur,Femme,"La femme (1) : "" On peut dire que vous avez une chance extraordinaire.
 L'homme (2) : "" Ah oui ! Une chance incroyable !
 
 (2) ... Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci !
Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C3 vitamine climatisée est à seulement 9 990 euros. Portes ouvertes ce week-end. """
56,40,Ah oui ! Une chance incroyable !,"['ah', 'oui', 'un', 'chance', 'incroyable']",5,Acteur,Homme,"La femme (1) : "" On peut dire que vous avez une chance extraordinaire.
 L'homme (2) : "" Ah oui ! Une chance incroyable !
 
 (2) ... Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci !
Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C3 vitamine climatisée est à seulement 9 990 euros. Portes ouvertes ce week-end. """
57,41,On peut dire que vous avez une chance extraordinaire.,"['on', 'pouvoir', 'dire', 'que', 'vous', 'avoir', 'un', 'chance', 'extraordinaire']",9,Acteur,Femme,"La femme (1) : "" On peut dire que vous avez une chance extraordinaire.
 L'homme (2) : "" Ah oui ! Une chance incroyable !
 
 (2) ... Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci !
Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C4 vitamine climatisé est à seulement 12 990 euros. Portes ouvertes ce week-end. """
58,41,Ah oui ! Une chance incroyable !,"['ah', 'oui', 'un', 'chance', 'incroyable']",5,Acteur,Homme,"La femme (1) : "" On peut dire que vous avez une chance extraordinaire.
 L'homme (2) : "" Ah oui ! Une chance incroyable !
 
 (2) ... Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci !
Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C4 vitamine climatisé est à seulement 12 990 euros. Portes ouvertes ce week-end. """
59,42,"Tu nous mets toujours en retard, même pour l'anniversaire de ma mère !","['tu', 'nous', 'mettre', 'toujours', 'en', 'retard', 'même', 'pour', 'le', 'anniversaire', 'de', 'mon', 'mère']",13,Acteur,Femme,"La femme (1) : "" Tu nous mets toujours en retard, même pour l'anniversaire de ma mère !
 L'homme (2) : "" Ben ça va ! C'est pas la reine d'Angleterre, non plus !
 
 (2) ... Oh ! S'il te plaît ! ""
(1) ... Laisse-moi ! ""
 
 
 Voix tableau de bord (3) : "" Mille excuses votre altesse ! ""
 
 Voix homme (4) : "" FORD FIESTA avec système SYNC et lecture vocale des SMS.
 
 (4) ... A 9 490 euros sans aucune condition de reprise. """
60,42,"Ben ça va ! C'est pas la reine d'Angleterre, non plus !","['ben', 'cela', 'aller', 'ce', 'être', 'pas', 'le', 'reine', 'de', 'angleterre', 'non', 'plus']",12,Acteur,Homme,"La femme (1) : "" Tu nous mets toujours en retard, même pour l'anniversaire de ma mère !
 L'homme (2) : "" Ben ça va ! C'est pas la reine d'Angleterre, non plus !
 
 (2) ... Oh ! S'il te plaît ! ""
(1) ... Laisse-moi ! ""
 
 
 Voix tableau de bord (3) : "" Mille excuses votre altesse ! ""
 
 Voix homme (4) : "" FORD FIESTA avec système SYNC et lecture vocale des SMS.
 
 (4) ... A 9 490 euros sans aucune condition de reprise. """
61,44,Sortez du rang.,"['sortir', 'de', 'rang']",3,Voix-off,Femme,"Voix femme : "" Sortez du rang.
 ... CITROEN DS3.
 
 ... En ce moment CITROEN DS3 est à partir de 229 euros par mois sans apport. """
62,45,Technologie 4 roues motrices ...,"['technologie', '4', 'roue', 'moteur']",4,Voix-off,Femme,"Voix femme : "" Technologie 4 roues motrices ...
 ... intelligentes BMW X DRIVE.
 ... Pour un plaisir de conduire sans frontière. """
63,46,Nouveau crossover PEUGEOT 3008 avec grip contrôle.,"['nouveau', 'crossover', 'peugeot', '3008', 'avec', 'grip', 'contrôle']",7,Voix-off,Homme,"Voix homme : "" Nouveau crossover PEUGEOT 3008 avec grip contrôle.
 ... Prenez la route des sensations. Venez vite le découvrir et l'essayer. """
64,47,Plaît aux femmes !,"['plaire', 'à', 'femme']",3,Voix-off,Homme,"Voix homme : "" Plaît aux femmes !
 
 
 
 ... Captive les hommes !
 ... Tous les hommes !
 ... N'est-ce pas Messieurs ? 
 
 ... LANCIA YPSILON S by Stade Français Paris. 4 500 euros d'offre séduction LANCIA sans condition. """
65,48,"Sur renaultshop.fr, ...","['sur', 'renaultshop.fr']",2,Voix-off,Homme,"Voix homme : "" Sur renaultshop.fr, ...
 ... trouvez facilement votre RENAULT neuve immédiatement disponible dans le réseau RENAULT.
 
 ... Pendant les jours RENAULTSHOP&GO, découvrez aussi RENAULT CLIO à partir de 10 790 €."""
66,49,Alors ?,['alors'],1,Acteur,Homme,"Le vendeur (1) : "" Alors ?
L'acheteur (2) : "" Le Tourolf.
 (1) ... Un Touran.
 (2) ... Un Tourolf.
 (1) ... Tourolf, non je ...
 (2) ... Ah mais j'hésite avec la Golfinelle.
 Voix homme (3) : "" Le plus dur, c'est de choisir.
 (3) ... En janvier toute la gamme Volkswagen est disponible en loyer sans apport et sans condition. Par exemple la VOLKSWAGEN UP série Cup suréquipée est à 140 euros par mois. ""
 (1) ... Et pour la couleur ? ""
(2) ... Blouge, c'est bien blouge. ""
 Voix homme (4) : "" VOLKSWAGEN, das auto. """
67,49,Le Tourolf.,"['le', 'tourolf']",2,Acteur,Homme,"Le vendeur (1) : "" Alors ?
L'acheteur (2) : "" Le Tourolf.
 (1) ... Un Touran.
 (2) ... Un Tourolf.
 (1) ... Tourolf, non je ...
 (2) ... Ah mais j'hésite avec la Golfinelle.
 Voix homme (3) : "" Le plus dur, c'est de choisir.
 (3) ... En janvier toute la gamme Volkswagen est disponible en loyer sans apport et sans condition. Par exemple la VOLKSWAGEN UP série Cup suréquipée est à 140 euros par mois. ""
 (1) ... Et pour la couleur ? ""
(2) ... Blouge, c'est bien blouge. ""
 Voix homme (4) : "" VOLKSWAGEN, das auto. """
68,50,Alors vous êtes décidée ?,"['alors', 'vous', 'être', 'décider']",4,Acteur,Homme,"Le vendeur (1) : "" Alors vous êtes décidée ?
L'acheteuse (2) : "" Oui !
 (1) ... Alors ?
(2) ... Celle-là !
(1) ... Laquelle ?!
 (1) ... Laaaa .... la GOLF ?!
 (2) ... Hum.
 (1) ... La..., la Golf ou le... le Tiguan ?
(2) ... Ouais ! ""
 (1) ... D'accord ! ""
 Voix homme (3) : "" Le plus dur, c'est de choisi.
 (3) ... En janvier toute la gamme VOLKSWAGEN est disponible en loyer sans apport et sans condition. Par exemple, le TUGUAN CUP Tdi suréquipée est à 360 euros par mois. ""
 Voix homme (4) : "" VOLKSWAGEN, das auto. """
69,50,Oui !,['oui'],1,Acteur,Femme,"Le vendeur (1) : "" Alors vous êtes décidée ?
L'acheteuse (2) : "" Oui !
 (1) ... Alors ?
(2) ... Celle-là !
(1) ... Laquelle ?!
 (1) ... Laaaa .... la GOLF ?!
 (2) ... Hum.
 (1) ... La..., la Golf ou le... le Tiguan ?
(2) ... Ouais ! ""
 (1) ... D'accord ! ""
 Voix homme (3) : "" Le plus dur, c'est de choisi.
 (3) ... En janvier toute la gamme VOLKSWAGEN est disponible en loyer sans apport et sans condition. Par exemple, le TUGUAN CUP Tdi suréquipée est à 360 euros par mois. ""
 Voix homme (4) : "" VOLKSWAGEN, das auto. """
70,51,Sortez du rang.,"['sortir', 'de', 'rang']",3,Voix-off,Femme,"Voix femme : "" Sortez du rang. 
 
 ... CITROEN DS3. 
 
 ... En ce moment, CITROEN DS3 est à partir de 229 euros par mois sans apport. """
71,52,"Nouveau SUZUKI S-CROSS, ...","['nouveau', 'suzuki', 's', 'cross']",4,Voix-off,Homme,"Voix homme : "" Nouveau SUZUKI S-CROSS, ...
 ... garantie 5 ans jusqu'au 15 mars. Réservez dès maintenant votre essai. """
72,53,FORD FOCUS avec Active Park Assist.,"['ford', 'focus', 'avec', 'active', 'park', 'assist']",6,Voix-off,Homme,"Voix homme : "" FORD FOCUS avec Active Park Assist.
 
 ... A 14 990 euros, sans aucune condition de reprise. """
73,55,Tom ?!,['tom'],1,Acteur,Homme,"Le père (1) : "" Tom ?! ""
 Tom (2) : "" Heu, je voulais venir avec toi ce matin. ""
 
 
 Voix homme (3) : "" Nouvelle SEAT LEON ST, plus de place pour vos envies. ""
 Voix femme (4) : "" SEAT. """
74,55,"Heu, je voulais venir avec toi ce matin.","['heu', 'je', 'vouloir', 'venir', 'avec', 'toi', 'ce', 'matin']",8,Acteur,Homme,"Le père (1) : "" Tom ?! ""
 Tom (2) : "" Heu, je voulais venir avec toi ce matin. ""
 
 
 Voix homme (3) : "" Nouvelle SEAT LEON ST, plus de place pour vos envies. ""
 Voix femme (4) : "" SEAT. """
75,56,Le nouvel OPEL MOKA.,"['le', 'nouveau', 'opel', 'moka']",4,Voix-off,Femme,"Voix femme : "" Le nouvel OPEL MOKA.
 ... Elu 4x4 de l'année en Allemagne.
 
 ... Une allure racée.
 ... Un caractère affirmé.
 ... L'une des plus belle voiture du moment.
 ... Pourquoi passer inaperçu ?
 ... OPEL MOKKA, à partir de 1 6990 euros. """
76,57,CITROEN C3 avec ...,"['citroen', 'c3', 'avec']",3,Voix-off,Femme,"Voix femme : "" CITROEN C3 avec ... 
 ... moteur essence Pure Tech, seulement 3,8 litres au 100 km. 
 ... Et en février, CITROEN C3 VTi 82 Collection suréquipée est à partir de 129 euros par mois, sans condition. """
77,60,RENAULT CLIO et votre coeur bat plus fort.,"['renault', 'clio', 'et', 'votre', 'coeur', 'battre', 'plus', 'fort']",8,Voix-off,Homme,"Voix homme : "" RENAULT CLIO et votre coeur bat plus fort.
 
 
 
 ... Découvrez RENAULT CLIO à partir de 10790 euros. """
78,62,"Si vous cherchez un 4x4 juste pour grimper dans l'échelle sociale, ...","['si', 'vous', 'chercher', 'un', '4x4', 'juste', 'pour', 'grimper', 'dans', 'le', 'échelle', 'social']",12,Voix-off,Homme,"Voix homme: "" Si vous cherchez un 4x4 juste pour grimper dans l'échelle sociale, ...
 
 ... juste pour vous faire remarquer sur les grands boulevards, ...
 ... juste pour impressionner les collègues de bureau, ...
 
 ... juste pour briller en société, ...
 
 ... vous pouvez juste...  Aller voir ailleurs. Nouveau DACIA DUSTER. 
 Vous avez tout compris. """
79,63,Match à la TV comme d'habitude ?,"['match', 'à', 'le', 'tv', 'comme', 'de', 'habitude']",7,Voix-off,Homme,"Voix homme : "" Match à la TV comme d'habitude ?
 
 ... D'autres ont osé vivre l'instant.
 ... Et vous, oserez-vous ?
 ... Vivez l'instant sur CAPTURCALL.FR. """
80,64,C'est votre voiture ?,"['ce', 'être', 'votre', 'voiture']",4,Acteur,Femme,"La femme (1) : "" C'est votre voiture ?
 L'homme (2) : "" Oui !
 (1) ... On peut dire que vous avez une chance extraordinaire.
 (2) ... Ah oui ! Une chance incroyable !
 (2) ... Elle est complètement foutue !
 (1) ... Mais quand on voit ça, c'est surtout vous qui avez eu de la chance !
 (2) ... Ah oui, oui ! Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci, merci !
 Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C4 Aircross e-HDi Collection suréquipé est à partir de 21 990 €. """
81,64,Oui !,['oui'],1,Acteur,Homme,"La femme (1) : "" C'est votre voiture ?
 L'homme (2) : "" Oui !
 (1) ... On peut dire que vous avez une chance extraordinaire.
 (2) ... Ah oui ! Une chance incroyable !
 (2) ... Elle est complètement foutue !
 (1) ... Mais quand on voit ça, c'est surtout vous qui avez eu de la chance !
 (2) ... Ah oui, oui ! Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci, merci !
 Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C4 Aircross e-HDi Collection suréquipé est à partir de 21 990 €. """
82,65,C'est votre voiture ?,"['ce', 'être', 'votre', 'voiture']",4,Acteur,Femme,"La femme (1) : "" C'est votre voiture ?
 L'homme (2) : "" Oui !
 (1) ... On peut dire que vous avez une chance extraordinaire.
 (2) ... Ah oui ! Une chance incroyable !
 (2) ... Elle est complètement foutue !
 (1) ... Mais quand on voit ça, c'est surtout vous qui avez eu de la chance !
 (2) ... Ah oui, oui ! Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci, merci !
 Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C4 HDi Collection suréquipé est à seulement 17 490 euros. """
83,65,Oui !,['oui'],1,Acteur,Homme,"La femme (1) : "" C'est votre voiture ?
 L'homme (2) : "" Oui !
 (1) ... On peut dire que vous avez une chance extraordinaire.
 (2) ... Ah oui ! Une chance incroyable !
 (2) ... Elle est complètement foutue !
 (1) ... Mais quand on voit ça, c'est surtout vous qui avez eu de la chance !
 (2) ... Ah oui, oui ! Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci, merci !
 Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C4 HDi Collection suréquipé est à seulement 17 490 euros. """
84,66,On peut dire que vous avez une chance extraordinaire.,"['on', 'pouvoir', 'dire', 'que', 'vous', 'avoir', 'un', 'chance', 'extraordinaire']",9,Acteur,Femme,"La femme (1) : "" On peut dire que vous avez une chance extraordinaire.
 L'homme (2) : "" Ah oui ! Une chance incroyable !
 
 (2) ... Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci !
Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C4 HDI suréquipé est à partir de 17 490 euros. """
85,66,Ah oui ! Une chance incroyable !,"['ah', 'oui', 'un', 'chance', 'incroyable']",5,Acteur,Homme,"La femme (1) : "" On peut dire que vous avez une chance extraordinaire.
 L'homme (2) : "" Ah oui ! Une chance incroyable !
 
 (2) ... Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci !
Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C4 HDI suréquipé est à partir de 17 490 euros. """
86,67,On peut dire que vous avez une chance extraordinaire.,"['on', 'pouvoir', 'dire', 'que', 'vous', 'avoir', 'un', 'chance', 'extraordinaire']",9,Acteur,Femme,"La femme (1) : "" On peut dire que vous avez une chance extraordinaire.
 L'homme (2) : "" Ah oui ! Une chance incroyable !
 
 (2) ... Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci !
Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C4 Air cross e-HDI collection suréquipé est à partir de 21 990 euros. """
87,67,Ah oui ! Une chance incroyable !,"['ah', 'oui', 'un', 'chance', 'incroyable']",5,Acteur,Homme,"La femme (1) : "" On peut dire que vous avez une chance extraordinaire.
 L'homme (2) : "" Ah oui ! Une chance incroyable !
 
 (2) ... Elle est bonne pour la casse !
 (2) ... Oh ! Le bol !
 (2) ... Merci !
Voix femme (3) : "" C'est le moment de profiter des offres qui tombent à pic.
 (3) ... CITROEN C4 Air cross e-HDI collection suréquipé est à partir de 21 990 euros. """
88,68,"Chez HYUNDAI, nous capturons l'air du temps.","['chez', 'hyundai', 'nous', 'capturer', 'le', 'air', 'de', 'temps']",8,Voix-off,Homme,"Voix homme : "" Chez HYUNDAI, nous capturons l'air du temps.
 ... Nous attrapons le meilleur de l'imagination ...
 ... et nous sélectionnons tout ce qui vous inspire ...
 ... afin de vous donner bien plus que du métal et de la technologie.
 ... Découvrez la HYUNDAI i10 nouvelle Génération. 
 
 
 ... HYUNDAI i10 nouvelle Génération, à partir de 99 euros par mois. Réservez votre essai. """
89,69,Conduire devrait toujours faire cet effet là.,"['conduire', 'devoir', 'toujours', 'faire', 'ce', 'effet', 'là']",7,Voix-off,Homme,"Voix homme : "" Conduire devrait toujours faire cet effet là.
 ... Nouveau NISSAN QASHQAI.
 ... Urbain par instinct.
 
 ... NISSAN. Innovation that excistes. """
90,70,"Alors ce week-end, je me suis baladé un peu ...","['alors', 'ce', 'week', 'end', 'je', 'me', 'être', 'balader', 'un', 'peu']",10,Acteur,Homme,"L'homme (1) : "" Alors ce week-end, je me suis baladé un peu ...
 (1) ... histoire de prendre l'air.
 (1) ... J'ai fait un petit tour en ville, en famille.
 (1) ... On est passé voir quelques amis !
 
 (1) ... Ah ! Si ! Le soir, on est allé à la montagne ...
 
 (1) ... pour une petite fête improvisée.
 
 (1) ... Alors, et vous, votre week-end ? ""
 
 Voix femme (2) : "" Prévoyez des week-ends imprévisibles ...
 (2) ... avec le nouveau SUV SKODA YETI à partir de 17 290 euros sans condition. ""
 Voix homme (accent) (3) : "" SKODA, simply clever. """
